id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3967456,Stylish Flat  near to Bosphorus,20561153,Meral,,Besiktas,41.07764,29.02407,Private room,441,2,1,2018-03-10,0.02,1,363,0,
4349756,Modernly Renovated House looking over Golden Horn,3560383,Orkun,,Beyoglu,41.03612,28.97458,Entire home/apt,1070,7,103,2022-03-19,1.98,1,24,16,
4362132,STUDIO W/ BALCONY&WIDE CITY VIEW,3144818,Semih,,Sisli,41.05327,28.99055,Entire home/apt,1268,4,1,2017-08-02,0.02,5,363,0,
4369904,Taksim guest house 3,16184137,Murat,,Beyoglu,41.03661,28.9801,Entire home/apt,571,2,11,2022-01-04,0.23,6,356,1,
4370425,Taksim guest house 4,16184137,Murat,,Beyoglu,41.03675,28.98188,Entire home/apt,571,2,2,2022-03-14,0.04,6,350,1,
3575938,"İstanbul, Besiktasta kiralik oda.",18007714,Beşiktaş,,Besiktas,41.04771,29.00597,Private room,585,1,0,,,1,364,0,
3580479,cozy and stylish apt. in Cihangir,17068788,Selin,,Beyoglu,41.03571,28.98785,Entire home/apt,780,3,6,2021-06-18,0.07,1,365,1,
3968164,Whole floor&terrace @ Bosphorus,20564614,Petek,,Besiktas,41.05317,29.02052,Private room,999,1,0,,,1,365,0,
3594517,Galata & Brand New & 3 Bedroom,5595644,Berk,,Beyoglu,41.02753,28.97683,Entire home/apt,1391,3,164,2022-03-25,1.77,2,355,11,
4370734,Taksim guest house 5,16184137,Murat,,Beyoglu,41.03458,28.97984,Entire home/apt,571,2,2,2020-01-02,0.04,6,364,0,
3970170,Spacious Bright Stylish & Central,20575904,Guney,,Sisli,41.06122,28.98316,Entire home/apt,494,10,0,,,1,56,0,
4373763,Great sea view flat in Samatya,7969140,Tuba,,Fatih,40.99825,28.93198,Entire home/apt,2134,3,14,2018-04-01,0.16,1,365,0,
3598671,Comfy&Peaceful Double Room,867244,Elvan,,Sisli,41.0445,28.98344,Private room,318,1,197,2022-03-26,2.12,2,313,22,
3604355,Huzur bulabileceğiniz bir ev,10622514,Didem,,Basaksehir,41.10314,28.79267,Entire home/apt,1619,1,0,,,1,365,0,
3974396,A Silent Cosy Room in Sisli-Fulya,20598142,Orkun,,Sisli,41.05742,28.99359,Private room,221,1,0,,,1,364,0,
4376867,Central and spacious flat in Moda,22724516,Özge,,Kadikoy,40.98374,29.02715,Private room,488,1,5,2015-06-21,0.06,1,365,0,
3974779,Your convenient apartment in the heart of Cihangir,20600259,Banu,,Beyoglu,41.03099,28.98512,Entire home/apt,663,2,9,2022-03-26,2.39,1,353,9,
3609683,Amazing Flat! Amazing View!,16808145,Ipek,,Beyoglu,41.02922,28.98603,Entire home/apt,1935,2,0,,,1,362,0,
3621645,"Taksim Meydan 'a 5 dk ,İstiklal 2dk",18245132,Nuray,,Beyoglu,41.03654,28.98156,Private room,1463,1,0,,,1,365,0,
3975639,Beşiktaş merkezde stüdyo daire,20604044,Ali,,Sisli,41.05052,28.99912,Entire home/apt,1104,1,0,,,1,365,0,
3991259,Central and Luxury Apartment,20689968,Erdinc,,Sisli,41.06117,28.98605,Private room,2771,1,0,,,1,365,0,
3624236,studio double room with kitchen,18256295,Rifat,,Fatih,41.00511,28.97105,Entire home/apt,353,1,279,2022-03-25,3.91,5,311,53,
4379838,Yeni bina 2 oda 1 salon temiz kendim oturuyorum.,22580440,Yasin,,Kagithane,41.08885,28.98906,Entire home/apt,400,1,0,,,1,364,0,
3993690,Hesaplı güvenli oda,20702549,Yusuf,,Fatih,41.0045,28.97615,Private room,300,1,0,,,2,332,0,
4380494,Luxurious Hotel Room  in Taksim,22745013,Aston,,Beyoglu,41.0386,28.98319,Private room,962,1,48,2018-11-27,0.72,3,365,0,
3631353,"",18304236,Buse,,Besiktas,41.0503,29.00558,Entire home/apt,650,2,0,,,1,365,0,
3993909,Looking For a Flatmate,20703648,Muhittin,,Beyoglu,41.03932,28.95189,Private room,170,7,2,2017-07-16,0.02,2,347,0,
3639238,Good located at goldenhorn,10163039,Aynur,,Beyoglu,41.03598,28.96228,Private room,511,2,7,2015-09-21,0.08,1,347,0,
4390796,2 minutes to Taksim Square & Deluxe Apartmen,6440444,Oytun,,Beyoglu,41.0375,28.98243,Hotel room,461,3,228,2022-03-24,2.54,12,354,19,
4017329,Picturesque Garden At Cihangir,20830794,Ozlem,,Beyoglu,41.03412,28.98613,Entire home/apt,1060,1,4,2018-07-04,0.05,1,364,0,
4399839,FEEL SPECIAL IN YOUR TRIP,22840541,Yiğit,,Uskudar,41.01847,29.01085,Private room,732,1,0,,,1,365,0,
3642057,Double Room by Window,18386550,Deniz,,Beyoglu,41.03425,28.97606,Entire home/apt,3008,1,0,,,4,365,0,
4020943,Cozy and Spacious Flat in Perfect Location; Moda,2036681,Özlem,,Kadikoy,40.9835,29.03124,Entire home/apt,778,2,4,2022-02-28,0.13,1,168,2,
3642227,Deluxe Flat in Galata,18386550,Deniz,,Beyoglu,41.02723,28.97434,Entire home/apt,2764,1,2,2015-05-12,0.02,4,365,0,
3642251,Winter on the Terrace: Single Room in CIHANGIR,3876856,Beril,,Beyoglu,41.03015,28.98229,Private room,294,4,21,2020-03-01,0.23,2,339,0,
4410787,Comfy room 1 min. To Taksim square,22644093,Muhammet,,Beyoglu,41.03591,28.98687,Private room,1631,2,0,,,1,365,0,
4021593,Great Location 08,15384533,Nida,,Beyoglu,41.03779,28.97505,Entire home/apt,423,2,142,2022-03-14,1.57,10,289,22,
3642306,Balcony Room in Dila Suites,18386550,Deniz,,Beyoglu,41.03566,28.97552,Entire home/apt,2276,1,0,,,4,365,0,
3642322,Junior Suite in Pera,18386550,Deniz,,Beyoglu,41.03462,28.97706,Entire home/apt,2773,1,0,,,4,365,0,
4021625,Downtown Studio 02,15384533,Nida,,Beyoglu,41.03768,28.97511,Entire home/apt,406,2,87,2022-03-09,1.02,10,321,7,
3644775,İSTANBUL LUXURY COMFORTABLE HOUSE,16503560,Ulaş,,Fatih,41.00598936063558,28.965822251878315,Entire home/apt,1122,3,22,2022-03-29,3.88,5,323,22,
4417434,Taksim civarında kiralık oda,22928716,Güneşin,,Beyoglu,41.03676,28.96879,Private room,600,1,0,,,1,365,0,
4035266,SUPERIOR VILLA,20712669,Apart Otel,,Adalar,40.87384,29.1281,Entire home/apt,1371,1,10,2021-08-30,0.22,12,273,5,
4423474,Luxurious sea view house in the city center,22959742,Mehmet Necat,,Fatih,40.99992,28.93321,Entire home/apt,448,5,35,2022-01-17,0.44,1,342,6,
4037080,CLASSIC APARTMENT,20712669,Apart Otel,,Adalar,40.87426,29.1284,Entire home/apt,886,1,11,2021-07-20,0.24,12,299,5,
4424054,"cosy flat close to the sea ""exclusive for women""",22965615,Zübeyde,,Kadikoy,40.98542,29.02266,Private room,309,1,12,2022-03-13,0.14,1,117,3,
3649882,Central,18452195,Cagatay,,Kadikoy,40.99553,29.02557,Private room,423,1,0,,,1,365,0,
4037346,ELITE APARTMENT,20712669,Apart Otel,,Adalar,40.87336,29.12877,Entire home/apt,1129,1,36,2021-12-19,0.44,12,272,9,
3660510,Town Center & Big Apartment!,18552700,Murad,,Beyoglu,41.03204,28.97397,Private room,508,1,1,2015-08-19,0.01,1,365,0,
4040756,"",20950694,Orkun,,Kagithane,41.08904,29.00253,Private room,488,1,0,,,1,365,0,
4427353,Appartement Istanbul en bord de mer,22983563,Findeling,,Bakirkoy,40.95699,28.81716,Entire home/apt,6504,1,0,,,1,365,0,
4042600,LUXURY APARTMENT,20712669,Apart Otel,,Adalar,40.87335,29.12761,Entire home/apt,1243,1,25,2022-01-02,0.29,12,331,3,
4433942,"Double Or Twin room/5 minüte tocenter,hagia sophia",23018207,Ramazan,,Fatih,41.00349,28.97644,Private room,758,1,2,2022-03-05,0.30,11,365,2,
4436553,Lightwell house in Istanbul center,23028876,Aydın,,Besiktas,41.04368,29.00142,Entire home/apt,472,2,24,2020-01-04,0.32,1,298,0,
3661073,Taksim Dora Hotel Tripple Room,18556168,Elis,,Beyoglu,41.03693,28.97951,Entire home/apt,1223,1,0,,,3,365,0,
3661253,Taksim Dora Hotel Suit Studio,18556168,Elis,,Beyoglu,41.03475,28.97948,Entire home/apt,1305,1,0,,,3,365,0,
3670769,VERY CENTRAL FLAT WITH SEA VIEW,2646839,Hexagram,,Beyoglu,41.03018,28.98433,Entire home/apt,1345,2,1,2014-09-15,0.01,3,57,0,
4042700,PREMIUM APARTMENT,20712669,Apart Otel,,Adalar,40.87461,29.12909,Entire home/apt,1043,1,21,2022-02-21,0.26,12,261,5,
4043923,STANDARD APARTMENT,20712669,Apart Otel,,Adalar,40.87415,29.12861,Entire home/apt,600,1,13,2022-02-20,0.16,12,246,4,
3672032,"Beyoglu, Istanbul, the city center",18638351,Mehmet Ali,,Beyoglu,41.03319,28.96597,Private room,294,1,0,,,1,363,0,
4044038,STUDIO APARTMENT,20712669,Apart Otel,,Adalar,40.87384,29.1281,Entire home/apt,700,1,11,2021-10-28,0.27,12,261,5,
4442791,Studio apt in 400 meters to center,17975030,Hikmet,,Fatih,41.00607,28.97253,Entire home/apt,643,2,242,2022-03-12,2.85,17,346,35,
4044301,SUPERIOR APARTMENT,20712669,Apart Otel,,Adalar,40.87478,29.12875,Entire home/apt,814,1,8,2021-12-27,0.19,12,194,2,
3677284,"Good Location, friendly-comfortable",18677773,Tansel,,Umraniye,40.99943,29.13844,Private room,309,1,1,2014-11-28,0.01,1,365,0,
4044582,PENTHOUSE APARTMENT,20712669,Apart Otel,,Adalar,40.87346,29.12714,Entire home/apt,871,1,24,2022-03-10,0.31,12,268,8,
4443091,Nice one bedroom apt in Sultanahmet,17975030,Hikmet,,Fatih,41.00418,28.97041,Entire home/apt,750,2,137,2022-03-15,1.61,17,361,9,
4443316,Studio apt in Sultanahmet,17975030,Hikmet,,Fatih,41.006,28.97089,Entire home/apt,883,1,1,2016-03-29,0.01,17,363,0,
4443412,Studio apt in 30 m² in Sultanahmet,17975030,Hikmet,,Fatih,41.0059,28.97016,Entire home/apt,883,2,4,2021-04-17,0.05,17,363,2,
4443505,1+1 apt in the historical center,17975030,Hikmet,,Fatih,41.0055,28.97037,Entire home/apt,762,1,15,2019-08-06,0.20,17,365,0,
4443624,Full furnished apt in Sultanahmet,17975030,Hikmet,,Fatih,41.00438,28.97035,Entire home/apt,1115,2,50,2020-09-18,0.63,17,346,0,
4049958,Historical big flat@city center,4164658,Garen,,Beyoglu,41.03631,28.97513,Entire home/apt,1057,2,98,2022-02-28,1.07,4,87,10,
3680486,Dynamic Luxury Stay-Cihangir Basic,8667929,Arek,,Beyoglu,41.0318,28.98005,Entire home/apt,1142,1,10,2022-03-30,0.74,8,345,4,
4052137,A cosy single room in Feriköy Şişli,20970032,Merve,,Sisli,41.05204,28.97648,Private room,150,2,8,2022-01-14,1.48,1,333,8,
4449891,Cozy Studio Flats in Cukurcuma | Hammamhane,23094554,Bulent,,Beyoglu,41.0318,28.98056,Private room,2270,1,1,2015-05-01,0.01,3,357,0,
4055708,Anatolian Side Luxurious Spacy apartment!!,7285263,Cha,,Kadikoy,40.97987654662234,29.039893087200362,Private room,1626,1,0,,,2,333,0,
4058570,Kadıköyde eşsiz lokasyonda kiralık oda,21049584,Özgür,,Kadikoy,40.99532,29.03564,Private room,244,3,1,2018-10-31,0.02,1,157,0,
4456792,Stay in a piece of history,2552453,Ozkan,,Fatih,41.02988,28.95051,Entire home/apt,1731,3,47,2021-10-31,0.53,4,294,3,
4460207,Rent a home in Istanbul,15409940,Huseyin,,Besiktas,41.05773,29.00388,Hotel room,1987,3,5,2019-08-01,0.08,4,365,0,
3682340,Your Home,8476165,Levent,,Fatih,40.9966,28.92587,Private room,634,2,0,,,1,365,0,
3683444,Dream | Bosporus Ship Concept (Small Studio),11635163,Güner-Berivan,,Beyoglu,41.03758,28.97485,Entire home/apt,483,1,73,2022-02-25,0.78,41,355,31,
4061618,Central & Peaceful Flat in Moda,9483228,Onur,,Kadikoy,40.98335,29.03106,Private room,1050,2,2,2019-01-01,0.05,1,173,0,
3683927,Dream | Pink Beauty Concept (Suite),11635163,Güner-Berivan,,Beyoglu,41.03758,28.97485,Entire home/apt,634,1,89,2022-03-20,0.95,41,361,19,
4062676,"Comfortable  place,near city center",21072625,Mustafa,,Sisli,41.0603,28.99538,Private room,244,2,1,2016-10-23,0.02,1,363,0,
3699442,Dynamic Luxury Stay-Cihangir 2,8667929,Arek,,Beyoglu,41.03172,28.98113,Entire home/apt,1223,1,95,2022-03-27,1.08,8,322,34,
4466183,"cozy home in the centre of cihangir, cukurcuma",23142608,Cemre,,Beyoglu,41.03021,28.98294,Entire home/apt,897,1,22,2022-03-11,0.26,1,339,4,
4467007,HIDDEN GEM NEAR TAKSIM,17372095,M.Emir,,Beyoglu,41.03318,28.98035,Entire home/apt,1893,3,132,2022-03-11,1.47,15,339,9,
4067018,cosy room & lovely home near Taksim,21091950,Selda,,Sisli,41.04815,28.98352,Private room,569,1,0,,,1,365,0,
4478215,Large House with Balcony/4-6 Person-Taksim Sq.3Min,21398831,Ömer,,Beyoglu,41.04026,28.98175,Entire home/apt,1009,1,31,2022-03-26,0.35,8,341,7,
4075029,Cheerfulness cozy   flat!,9653739,Irem,,Sariyer,41.08806,29.05452,Entire home/apt,418,30,4,2021-11-30,0.44,2,333,4,
3701342,Dynamic Luxury Stay-Cihangir 3,8667929,Arek,,Beyoglu,41.03172,28.98113,Entire home/apt,1223,1,93,2022-03-26,1.17,8,319,41,
4081577,Taksim Mass Apart,21170257,Banu & Cem,,Beyoglu,41.03956,28.98088,Entire home/apt,636,3,0,,,1,365,0,
3707716,Dynamic Luxury Stay-Cihangir 4,8667929,Arek,,Beyoglu,41.03172,28.98113,Entire home/apt,1223,1,65,2022-03-05,0.75,8,321,25,
3711150,Beyoglu Studio Apartment,18936021,Ergül,,Beyoglu,41.03624,28.98172,Entire home/apt,513,27,49,2021-08-15,0.53,15,303,3,
3724269,ELEGANT  ITALIAN TOUCH IN CIHANGIR,17208634,Lina,,Beyoglu,41.03023,28.98355,Private room,359,1,23,2019-10-26,0.25,2,348,0,
3746735,Sunshine | Silver Bird Concept (Terrace Suite),11635163,Güner-Berivan,,Beyoglu,41.03555,28.97319,Entire home/apt,1028,1,93,2022-03-12,1.14,41,358,33,
3750139,"Old style, in the heart of İstanbul",19186637,Kaan Osman,,Beyoglu,41.03587,28.97298,Entire home/apt,883,3,0,,,1,365,0,
3755205,Lovely Suit Studio in the Taksim,14875223,Murat,,Beyoglu,41.03718,28.98181,Entire home/apt,424,1,109,2022-03-11,1.18,28,361,31,
4480737,Spacious Room to Rent nr Taksim &Nisantasi,19608772,Serhat,,Sisli,41.04696,28.98455,Private room,406,2,6,2019-10-06,0.07,1,365,0,
4090401,Feel like at home,3657389,Dilara,,Avcilar,40.97683,28.74152,Private room,368,1,0,,,1,365,0,
3763469,City Center Dublex Apartment,10452590,Sitki,,Sisli,41.04403,28.98423,Private room,488,1,0,,,1,365,0,
4095838,ENTIRE FLAT - PEACEFUL & CENTRAL,20969235,Ceyda,,Besiktas,41.04261,29.00551,Entire home/apt,821,7,8,2021-12-11,0.12,1,333,1,
3764433,Blue Mosque Garden in Sultanahmet,582060,Fernando,,Fatih,41.00706,28.9788,Entire home/apt,939,2,60,2021-10-27,0.71,5,89,13,
3764531,Large groups-GalataTower-3Bdrm-3Bth- 9people,213410,Evrim,,Beyoglu,41.02697,28.97408,Entire home/apt,1779,3,76,2022-01-06,0.83,4,245,3,
4487133,Bed and Breakfast in Old City,23018207,Ramazan,,Fatih,41.00403,28.97328,Private room,835,1,1,2014-12-18,0.01,11,365,0,
4105090,1 +1 Flat with old city view,20933686,Borga,,Beyoglu,41.02802,28.98064,Entire home/apt,1471,1,1,2015-01-03,0.01,1,365,0,
4496266,Apt (48)Elysium Residence Taksim 2+1,23323077,Cihan,,Sisli,41.0433,28.98252,Entire home/apt,1987,2,19,2021-10-02,0.22,12,338,3,
4497718,One-Bedroom Apartment (1+1 Suite),15748213,Hasan,,Beyoglu,41.03213,28.98548,Entire home/apt,1642,2,12,2019-09-14,0.21,3,365,0,
4497823,Bright Studio 30 second to Taksim !,1605466,Kerem,,Beyoglu,41.03948,28.98233,Entire home/apt,523,1,256,2022-03-28,2.86,12,351,8,
3765634,Peaceful Spot on Burgazada Istanbul,19289525,Levent,,Adalar,40.88099,29.06501,Entire home/apt,1068,3,26,2020-08-29,0.31,1,360,0,
4117653,Flat with an amazing view,220212,Yesim,,Uskudar,41.03525,29.02913,Entire home/apt,2602,3,8,2021-01-23,0.12,4,269,0,
4500176,istanbul pool view room,23339495,Semra,,Esenyurt,41.03114,28.6699,Private room,472,3,0,,,1,365,0,
4119020,Cozy private room in Beyoglu 4,2781217,Fatma,,Beyoglu,41.03697,28.97736,Private room,179,1,34,2019-10-12,0.38,7,276,0,
4123561,Fine Studio Apartment in the Taksim,14875223,Murat,,Beyoglu,41.03718,28.98181,Hotel room,424,1,13,2021-01-23,0.15,28,365,0,
4500875,"",19776335,Pakize,,Besiktas,41.06111,29.00239,Private room,397,2,0,,,1,365,0,
3767688,Guest room in a brand new apartment,19303153,Alexander,,Sisli,41.04633,28.98417,Private room,813,1,0,,,1,365,0,
4123602,CUTE FLAT IN MODA KADIKOY msg for Long Term Rental,18921795,Asli,,Kadikoy,40.98487,29.02921,Entire home/apt,150,5,34,2021-09-12,0.38,1,123,7,
3769618,Dynamic Lux Stay-inCihangir-Terrace,8667929,Arek,,Beyoglu,41.03104,28.98074,Entire home/apt,1223,1,44,2022-02-25,0.48,8,344,20,
3769664,Dynamic Lux Stay-Cihangir- Economic,8667929,Arek,,Beyoglu,41.03172,28.98113,Entire home/apt,1142,1,48,2022-02-20,0.53,8,329,20,
4501700,nisantasi studio with garden,2680839,Banu,,Sisli,41.05077,28.9857,Entire home/apt,883,90,0,,,1,280,0,
4128431,Luxurious Flat with Great View,21416466,Ayşe,,Besiktas,41.04458,29.00493,Entire home/apt,2649,2,0,,,1,363,0,
4501885,"Easy,Trustful,Clean,Real Home",23333502,Veysel,,Kadikoy,40.99341,29.02708,Private room,1471,1,0,,,1,365,0,
4505118,LOVELY ROOM BY THE BOSPHOROUS,4825586,Elif,,Sariyer,41.13856,29.05191,Private room,325,7,0,,,1,364,0,
4509928,Cozy Family Apartment on Main Street @KucukYali,13479643,Ebru,,Maltepe,40.94938,29.10654,Private room,1766,2,0,,,2,88,0,
4129005,Twin Studio next to Tuyap Congress Center,3986230,Murat,,Esenyurt,41.02534,28.62796,Entire home/apt,508,1,0,,,4,365,0,
4524359,CITY CENTER FLAT ROOM,2901662,Ebru,,Besiktas,41.04443,28.99755,Private room,627,1,0,,,1,180,0,
4529628,"Full studio, with private bathroom",23483628,Hussam,,Fatih,41.0089,28.9487,Private room,589,1,0,,,1,365,0,
4132752,Full deniz manzaralı muhteşem daire,21439919,Funda,,Avcilar,40.97531,28.71182,Entire home/apt,650,30,3,2017-07-16,0.03,4,273,0,
4133638,4mn WALK2 TAXIM SQ.SMALL FULL FLAT,21444246,Aron,,Beyoglu,41.03756,28.98212,Entire home/apt,196,10,2,2018-11-06,0.02,7,180,0,
4538491,Close to the Airport and Metro,23533495,Aslı,,Bakirkoy,40.98956,28.84369,Private room,244,1,7,2016-12-25,0.09,1,358,0,
4137080,İstanbul Balat Historical Peninsula,9695575,Rasim,,Fatih,41.03227,28.94815,Private room,832,2,6,2019-01-01,0.10,9,365,0,
3769913,Sultanahmet Sea View Family Apart,19320158,Okan,,Fatih,41.00609,28.9716,Entire home/apt,1591,2,277,2022-03-14,3.02,1,356,41,
4137218,Cozy house in cihangir,21394312,Batu,,Beyoglu,41.02907,28.9807,Entire home/apt,1463,1,0,,,1,365,0,
3772840,Two Storey Mini Loft in Cihangir,3876856,Beril,,Beyoglu,41.0324,28.98403,Entire home/apt,652,6,3,2022-02-07,0.04,2,323,2,
4541573,Bright Cosy Room - Perceft Location,2087456,Vedat,,Sisli,41.04857,28.97802,Private room,250,27,0,,,1,365,0,
4140071,One Bedroom Balcony Unit in Galata (A12),6735146,Noa,,Beyoglu,41.02558,28.97688,Entire home/apt,1762,999,6,2017-04-03,0.07,27,303,0,
4140581,Dream House,21480219,Figen,,Sile,41.09479,29.90637,Entire home/apt,871,1,106,2022-03-27,1.42,1,322,19,
4144678,Luxury 1+1 next to Tuyap Fair & Congress center,3986230,Murat,,Esenyurt,41.02477,28.62598,Entire home/apt,620,1,3,2022-02-02,0.09,4,365,1,
4545634,Your Bright-Cozy& Luxuriouse home in Istanbul,18241480,Yalcin,,Atasehir,40.99653,29.10136,Entire home/apt,621,2,3,2022-03-27,3,1,120,3,
4144879,Studio Residence with double bed next to Tüyap,3986230,Murat,,Esenyurt,41.02531,28.62609,Entire home/apt,485,1,7,2021-10-08,0.18,4,365,2,
4150745,Best Possible Location Downtown Istanbul,272396293,Aya Property,,Beyoglu,41.03262,28.98373,Entire home/apt,3425,5,135,2022-03-17,1.61,23,327,15,
4545808,Triple RM in the heart of Istanbul,23569542,Emrah,,Fatih,41.00504,28.9768,Private room,762,2,23,2022-01-04,0.26,4,362,2,
4547090,cozy flat in the old city Sultanahmet,21907588,Zeynep,,Fatih,41.00411,28.98024,Entire home/apt,569,20,25,2017-01-26,0.29,72,209,0,
4547374,Cozy room in Fındıklı -2 mn to tram,9146708,Mojah,,Beyoglu,41.03265,28.98758,Private room,497,1,2,2015-04-13,0.02,1,365,0,
3783972,Cute and Modern Room in Cihangir,3850753,Suleyman Caglar,,Beyoglu,41.0306,28.98661,Private room,571,1,1,2014-10-03,0.01,2,364,0,
3785256,Classic 2Be Apartment on Akbiyik St,582060,Fernando,,Fatih,41.00495,28.97993,Entire home/apt,874,2,40,2022-02-09,0.45,5,290,2,
3785519,"3Be Apartment, Next to Blue Mosque",582060,Fernando,,Fatih,41.00427,28.97903,Entire home/apt,1287,2,25,2021-10-27,0.27,5,276,3,
3821926,apartment with a fine view/Taksim,19661046,Ülkü,,Beyoglu,41.03363,28.98769,Private room,1060,1,3,2016-12-29,0.04,1,365,0,
4151263,LUXURY DOUBLE STUDIO NEXT TO TUYAP FAIR CENTER,3986230,Murat,,Esenyurt,41.02442,28.62602,Entire home/apt,489,1,2,2019-02-10,0.05,4,365,0,
4547384,Cozy Flat with kitchen and bathroom,21907588,Zeynep,,Fatih,41.00297,28.98079,Entire home/apt,732,16,34,2021-12-12,0.40,72,319,1,
4154549,Trendy & Central Flat with Terrace,11857398,Tayfun,,Sisli,41.05074,28.99374,Entire home/apt,2683,2,2,2015-10-10,0.02,1,365,0,
4556880,Centrally Located 1 DB in Istanbul,23569542,Emrah,,Fatih,41.00271,28.97624,Private room,406,2,10,2019-12-21,0.21,4,210,0,
4562444,Квартира-студия с мини-кухней и Wi-Fi,21907588,Zeynep,,Fatih,41.00634,28.96702,Private room,585,7,18,2022-03-29,0.21,72,306,1,
4791498,In The Heart of Istanbul's Taksim,24695528,Mesut,,Sisli,41.04302,28.98313,Entire home/apt,868,4,129,2022-02-26,1.48,2,91,15,
4799655,"Room in Center flat, 5min walk to Taksim Sq",24729226,Rahsan,,Beyoglu,41.03,28.98219,Private room,245,10,6,2018-10-02,0.07,2,334,0,
4799871,FİRUZAĞA MAHALLESİ KİRALIK ODA (KADIN),24729226,Rahsan,,Beyoglu,41.02956,28.98015,Private room,245,10,4,2019-10-20,0.10,2,347,0,
4161133,"Beautiful Flat in Downtown, Taksim",21594773,Deniz,,Sisli,41.0415,28.98212,Private room,732,3,46,2016-06-15,0.54,7,365,0,
4810500,Santa Apartment,24776786,Qahar,,Fatih,41.00545,28.96751,Entire home/apt,1382,1,57,2022-02-05,0.73,1,328,13,
4812243,** BIG DISCOUNT FOR ECONOMY ROOM,21907588,Zeynep,,Fatih,41.00271,28.97421,Hotel room,391,1,98,2022-03-15,1.11,72,365,4,
4567230,Istanbul steps from Taksim lxry 1BR,20596276,Menekse,,Beyoglu,41.03354,28.98918,Entire home/apt,1626,1,0,,,1,365,0,
4169242,Romantic Holiday in Romantic City!,5758104,Nazife,,Kadikoy,40.97134,29.0642,Private room,443,2,14,2022-03-21,0.16,2,364,5,
4584562,** Amazing room w/private bath in Sultanahmet,21907588,Zeynep,,Fatih,41.00274,28.97416,Hotel room,304,1,29,2021-08-28,0.33,72,365,1,
4584867,** Deniz Houses Hotel-Double room Sultanahmet,21907588,Zeynep,,Fatih,41.00266,28.97412,Hotel room,355,1,122,2021-11-16,1.39,72,365,1,
4169919,2BR Modern Penthouse private oasis w/ Jacuzzi! #1,21636586,VNG Property,,Besiktas,41.08352,29.02867,Entire home/apt,1570,3,61,2020-08-24,0.69,100,210,0,
4586885,Özel odalı Şişli Merkez de,23776647,Tuğçe,,Sisli,41.06213,28.99185,Entire home/apt,650,1,1,2015-10-31,0.01,1,365,0,
4813319,Ahmet&Murat's Sweet Home,24790150,Ahmet Faik,,Bahcelievler,40.9972,28.85447,Private room,325,1,0,,,1,365,0,
4171712,cozy flat with garden in Beyoglu,2621709,Erdinç,,Beyoglu,41.0363,28.99121,Private room,324,1,0,,,1,365,0,
4819236,GALATA★BALCONY★RECEPTION★CLEAN,6461192,Emre,,Beyoglu,41.02716,28.97894,Entire home/apt,1957,3,0,,,2,365,0,
